time,epoch,train_loss,test_loss
1.0684049129486084,1,0.021407359219606844,0.012842713431455195
2.0211548805236816,2,0.012222386286368654,0.01170176312327385
2.9078619480133057,3,0.011092773850841989,0.011505336724221707
3.7667009830474854,4,0.010512033118791278,0.011465606689453125
4.686360836029053,5,0.01009024272582704,0.011232188148424029
5.546529293060303,6,0.009636457718443125,0.01122688033618033
6.527806520462036,7,0.00937128601963782,0.011221734937280417
7.467870473861694,8,0.00907292435388832,0.011181627120822667
