time,epoch,train_loss,test_loss
0.7428357601165771,1,0.0180838454795197,0.02017707226332277
1.4746849536895752,2,0.01185451091904807,0.0185452134533347
2.1328632831573486,3,0.010691526278688716,0.01762104221373139
2.7123029232025146,4,0.010045110758999892,0.017077538415940258
3.2906265258789062,5,0.009542844643709197,0.017083560654581935
