time,epoch,train_loss,test_loss
1.518904447555542,1,0.003254864590578816,0.0032147620026080404
2.9050259590148926,2,0.002755075416644104,0.003340092377766268
4.176410675048828,3,0.0023146716706428884,0.003424467313743662
5.439539670944214,4,0.0020016237132949753,0.003461981989676133
6.735886335372925,5,0.0017227391153735677,0.0034477491572033614
