duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,0.006583,0.355874,-0.011788,-0.001876,0.000007,-0.000007,-0.000010,0.000005,0.244768,0.252138,-0.051029,0.002911,-0.000050,0.000094,-0.000059,0.000013,1.105014,0.120626,-0.009817,0.000149,-0.000009,0.000018,-0.000012,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.348788,0.326637,-0.017496,-0.001954,-0.000013,-0.000045,0.000141,-0.000029,0.448786,0.158823,-0.042258,0.002944,0.000009,-0.000012,0.000007,-0.000002,1.215972,0.101444,-0.009358,0.000158,0.000002,-0.000003,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.656029,0.286152,-0.022371,-0.000638,0.000872,-0.000196,-0.000062,0.000029,0.568298,0.083147,-0.033419,0.002945,-0.000001,0.000001,-0.000000,0.000000,1.308217,0.083204,-0.008881,0.000160,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.919815,0.241838,-0.021325,0.000679,-0.000011,-0.000038,0.000030,-0.000007,0.620970,0.025142,-0.024587,0.002942,-0.000002,0.000002,-0.000003,0.000001,1.382701,0.065923,-0.008400,0.000161,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.140981,0.201121,-0.019432,0.000606,-0.000004,0.000007,-0.000005,0.000001,0.624465,-0.015213,-0.015772,0.002935,0.000003,-0.000014,0.000025,-0.000009,1.440384,0.049605,-0.007917,0.000162,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.323277,0.164079,-0.017608,0.000610,0.000001,-0.000001,0.000001,-0.000000,0.596421,-0.037919,-0.006891,0.003011,0.000011,0.000053,-0.000163,0.000033,1.482236,0.034260,-0.007427,0.000164,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.470358,0.130694,-0.015777,0.000610,-0.000000,0.000000,-0.000000,0.000000,0.554557,-0.043099,0.001002,0.001501,-0.000997,0.000223,0.000071,-0.000033,1.509234,0.019901,-0.006931,0.000167,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.585886,0.100973,-0.013946,0.000610,-0.000000,-0.000000,0.000000,-0.000000,0.513224,-0.039275,0.002111,-0.000013,0.000009,0.000043,-0.000034,0.000008,1.522371,0.006543,-0.006426,0.000169,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.673523,0.074909,-0.012119,0.000607,-0.000001,-0.000000,0.000000,0.000000,0.476073,-0.034992,0.002211,0.000054,0.000000,-0.000009,0.000005,-0.000001,1.522658,-0.005799,-0.005915,0.000171,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.736920,0.052490,-0.010303,0.000602,-0.000002,-0.000000,-0.000000,-0.000000,0.443342,-0.030424,0.002345,0.000033,-0.000006,0.000001,-0.000000,0.000000,1.511115,-0.017113,-0.005397,0.000175,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.779707,0.033682,-0.008509,0.000593,-0.000004,-0.000001,-0.000000,0.000000,0.415291,-0.025656,0.002413,0.000013,-0.000005,-0.000000,0.000000,-0.000000,1.488782,-0.027377,-0.004865,0.000180,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.805468,0.018422,-0.006766,0.000564,-0.000012,-0.000002,-0.000001,0.000000,0.392057,-0.020807,0.002427,-0.000004,-0.000004,0.000000,-0.000000,0.000000,1.456721,-0.036563,-0.004319,0.000184,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.817673,0.006520,-0.005176,0.000484,-0.000029,-0.000004,0.000001,0.000000,0.373669,-0.015981,0.002393,-0.000018,-0.000003,0.000000,-0.000000,0.000000,1.416023,-0.044648,-0.003764,0.000186,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.819469,-0.002512,-0.003927,0.000346,-0.000034,0.000002,0.000001,-0.000000,0.360060,-0.011261,0.002321,-0.000030,-0.000003,0.000000,-0.000000,0.000000,1.367798,-0.051614,-0.003202,0.000188,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.813345,-0.009451,-0.003065,0.000240,-0.000019,0.000002,-0.000000,-0.000000,0.351087,-0.006719,0.002215,-0.000041,-0.000003,0.000000,-0.000000,0.000000,1.313171,-0.057451,-0.002635,0.000190,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.801053,-0.014925,-0.002436,0.000186,-0.000009,0.000001,-0.000000,-0.000000,0.346541,-0.002420,0.002079,-0.000050,-0.000002,-0.000000,-0.000000,0.000000,1.253275,-0.062151,-0.002064,0.000191,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.783870,-0.019269,-0.001923,0.000159,-0.000005,0.000001,-0.000000,-0.000000,0.346147,0.001578,0.001914,-0.000060,-0.000003,0.000000,-0.000000,0.000000,1.189251,-0.065707,-0.001491,0.000191,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.762833,-0.022655,-0.001471,0.000144,-0.000003,0.000000,-0.000000,-0.000000,0.349577,0.005216,0.001719,-0.000070,-0.000002,0.000000,-0.000000,0.000000,1.122244,-0.068116,-0.000918,0.000191,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.738847,-0.025176,-0.001054,0.000135,-0.000002,0.000000,-0.000000,-0.000000,0.356439,0.008435,0.001497,-0.000078,-0.000002,0.000000,-0.000000,0.000000,1.053401,-0.069379,-0.000345,0.000191,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.712750,-0.026886,-0.000657,0.000130,-0.000001,0.000000,0.000000,-0.000000,0.366291,0.011188,0.001253,-0.000084,-0.000002,-0.000000,-0.000000,0.000000,0.983868,-0.069495,0.000228,0.000191,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.685336,-0.027814,-0.000273,0.000127,-0.000001,-0.000000,0.000000,-0.000000,0.378646,0.013435,0.000991,-0.000091,-0.000002,-0.000000,0.000000,0.000000,0.914792,-0.068468,0.000800,0.000191,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.657376,-0.027981,0.000104,0.000124,-0.000001,-0.000000,0.000000,-0.000000,0.392979,0.015133,0.000703,-0.000101,-0.000003,0.000000,-0.000000,0.000000,0.847314,-0.066296,0.001372,0.000191,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.629623,-0.027401,0.000474,0.000122,-0.000001,-0.000000,0.000000,-0.000000,0.408711,0.016226,0.000385,-0.000111,-0.000002,0.000000,-0.000000,0.000000,0.782580,-0.062982,0.001943,0.000191,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.602817,-0.026092,0.000834,0.000118,-0.000001,0.000000,0.000000,0.000000,0.425209,0.016654,0.000039,-0.000120,-0.000002,0.000000,-0.000000,0.000000,0.721733,-0.058524,0.002515,0.000191,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.577677,-0.024071,0.001185,0.000116,-0.000001,0.000000,-0.000000,0.000000,0.441781,0.016367,-0.000329,-0.000126,-0.000001,0.000000,-0.000000,0.000000,0.665914,-0.052922,0.003087,0.000191,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.554907,-0.021356,0.001529,0.000114,-0.000000,0.000000,-0.000000,0.000000,0.457692,0.015327,-0.000713,-0.000130,-0.000001,0.000000,-0.000000,0.000000,0.616271,-0.046175,0.003660,0.000191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.535193,-0.017958,0.001869,0.000113,-0.000000,-0.000000,0.000000,-0.000000,0.472174,0.013507,-0.001109,-0.000134,-0.000001,0.000000,-0.000000,0.000000,0.573947,-0.038280,0.004235,0.000192,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.519216,-0.013883,0.002205,0.000110,-0.000002,0.000002,-0.000002,0.000001,0.484437,0.010882,-0.001516,-0.000136,0.000001,-0.000002,0.000001,-0.000001,0.540094,-0.029235,0.004809,0.000188,-0.000004,0.000003,-0.000003,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.507648,-0.009143,0.002545,0.000135,0.000030,-0.000013,0.000030,-0.000023,0.493666,0.007437,-0.001939,-0.000162,-0.000028,0.000012,-0.000027,0.000020,0.515855,-0.019050,0.005396,0.000241,0.000063,-0.000026,0.000062,-0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,1.501209,-0.003570,0.002975,-0.000072,-0.000386,-0.000003,-0.000467,0.000314,0.498978,0.002998,-0.002457,0.000010,0.000333,0.000000,0.000411,-0.000273,0.502494,-0.007373,0.006172,-0.000184,-0.000791,-0.000007,-0.000952,0.000642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
