duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-3.437889,-0.065148,0.007961,-0.000115,-0.000007,0.000000,0.000000,-0.000000,-0.819177,0.156817,0.000888,-0.000555,0.000011,0.000001,-0.000001,0.000000,0.220006,-0.000001,-0.000001,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.495198,-0.049599,0.007571,-0.000149,-0.000014,-0.000004,0.000002,-0.000001,-0.662015,0.156976,-0.000703,-0.000501,0.000020,0.000004,-0.000003,0.000001,0.220004,-0.000002,-0.000000,0.000001,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.537390,-0.034970,0.007021,-0.000221,-0.000022,-0.000003,0.000004,-0.000001,-0.506223,0.154151,-0.002077,-0.000414,0.000022,0.000001,-0.000003,0.000001,0.220002,-0.000001,0.000001,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.565582,-0.021677,0.006235,-0.000292,-0.000008,0.000003,-0.000001,0.000000,-0.354541,0.148838,-0.003202,-0.000346,0.000009,-0.000002,0.000001,-0.000000,0.220000,-0.000003,-0.000002,-0.000000,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.581323,-0.010107,0.005325,-0.000313,-0.000005,-0.000001,-0.000000,0.000000,-0.209245,0.141423,-0.004201,-0.000323,0.000005,-0.000000,0.000000,-0.000000,0.219996,-0.000005,0.000001,0.000002,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.586423,-0.000418,0.004351,-0.000338,-0.000006,0.000001,-0.000000,0.000000,-0.072342,0.132068,-0.005146,-0.000309,0.000002,-0.000001,0.000000,-0.000000,0.219993,0.000001,0.000004,-0.000001,-0.000001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.582833,0.007251,0.003312,-0.000353,-0.000003,-0.000000,-0.000000,0.000000,0.054274,0.120856,-0.006063,-0.000304,0.000001,-0.000000,0.000000,-0.000000,0.219996,0.000004,-0.000001,-0.000001,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.572626,0.012802,0.002232,-0.000367,-0.000004,0.000000,-0.000001,0.000000,0.168764,0.107821,-0.006971,-0.000302,0.000000,-0.000000,-0.000000,0.000000,0.219999,0.000002,-0.000001,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.557963,0.016148,0.001104,-0.000387,-0.000007,-0.000001,0.000000,0.000000,0.269313,0.092974,-0.007877,-0.000304,-0.000001,-0.000001,0.000000,0.000000,0.220001,0.000001,-0.000001,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.541104,0.017169,-0.000097,-0.000412,-0.000003,0.000002,-0.000001,0.000000,0.354105,0.076302,-0.008800,-0.000312,-0.000002,0.000001,-0.000000,0.000000,0.220002,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.524445,0.015734,-0.001339,-0.000413,0.000002,-0.000003,0.000003,-0.000002,0.421293,0.057763,-0.009737,-0.000307,0.000007,-0.000007,0.000006,-0.000005,0.220002,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.510464,0.011810,-0.002602,-0.000459,-0.000050,0.000023,-0.000052,0.000038,0.469012,0.037358,-0.010709,-0.000416,-0.000124,0.000051,-0.000119,0.000091,0.220001,-0.000001,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-3.501756,0.005095,-0.004041,-0.000155,0.000600,-0.000005,0.000758,-0.000496,0.495144,0.014373,-0.012066,0.000403,0.001533,0.000015,0.001841,-0.001243,0.220000,-0.000000,0.000001,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
