time,epoch,train_loss,test_loss
1.2297077178955078,1,0.022451192816251107,0.02090269179590156
2.4691476821899414,2,0.015066298470959406,0.020221021310563254
3.810243844985962,3,0.014088239225119733,0.019747861813384053
5.043830871582031,4,0.013518937559142201,0.019512833585716125
6.2780725955963135,5,0.013189021511855324,0.01916392213281463
